tab_fts_col_1,tab_fts_col_2,tab_fts_col_3,tab_fts_col_4,tab_fts_col_5,tab_fts_col_6,tab_fts_col_7,tab_fts_col_8,tab_fts_col_9,tab_fts_col_10,T1,T2
0.10509469,0.98257387,0.8754513,0.07382628,0.49096638,0.7175595,0.73815155,0.90649414,0.7998654,0.31093037,0.9152751,0.003221259
0.1390727,0.42690435,0.8428549,0.8180333,0.10241376,0.15638335,0.30419868,0.07535907,0.424663,0.107617706,0.00039296263,0.9998154
0.72681177,0.6287167,0.31371608,0.10464182,0.12381701,0.6102089,0.4750816,0.37087935,0.09674867,0.49335247,0.9970047,0.24506797
0.4461192,0.8776997,0.7802873,0.75600624,0.25187305,0.050402533,0.02172014,0.669638,0.9902487,0.7458109,0.70493966,0.99882334
0.9065555,0.7740473,0.33314514,0.08110139,0.40724117,0.23223414,0.13248764,0.053427182,0.72559434,0.011427458,0.9985959,0.014122998
0.7023227,0.68461436,0.5614162,0.84573966,0.5824736,0.5781104,0.3079831,0.9315063,0.51713955,0.39171466,0.92103314,0.9476014
0.4084273,0.7210925,0.9353004,0.9065863,0.14028929,0.8717896,0.59016716,0.40967947,0.46436703,0.7946117,0.0068837544,0.99984753
0.48785785,0.7305207,0.7841668,0.4017798,0.49945477,0.029572658,0.34402606,0.26157886,0.39006907,0.30089337,0.13035786,0.18754232
0.06991917,0.05565251,0.36267748,0.9394692,0.37996766,0.22881284,0.97621894,0.23355559,0.6846809,0.111709535,0.0064509963,0.9985777
0.42802772,0.49918184,0.4478476,0.004474627,0.65242887,0.25739276,0.044658825,0.50346863,0.92054737,0.029440284,0.65703166,0.0005786778
0.5935444,0.21521237,0.40860406,0.11973327,0.14746843,0.6311455,0.31551495,0.3022001,0.60007125,0.24667962,0.065056354,0.35395542
0.73684543,0.5756487,0.16873196,0.9859048,0.81119555,0.49062693,0.6199702,0.760076,0.45858517,0.7391162,0.99872786,0.9709072
0.40170047,0.11587016,0.708048,0.279972,0.56524223,0.62369305,0.96257436,0.1911012,0.28417206,0.9322198,9.710837e-05,0.011475274
0.39711404,0.2933878,0.643459,0.41800973,0.9571082,0.9674201,0.096914016,0.9283331,0.79799604,0.71233743,0.0033341106,0.0005893596
0.19722378,0.03881181,0.24667045,0.10123266,0.7026682,0.56922555,0.7936885,0.40259638,0.26049218,0.86104083,0.051097345,0.0013794447
0.32394,0.88894004,0.6297694,0.70831203,0.28048036,0.048192732,0.4538918,0.640611,0.33523,0.95272434,0.99670595,0.99639004
0.25746647,0.95859444,0.8180574,0.7242286,0.46181178,0.4105787,0.77934927,0.5196137,0.6605821,0.566193,0.9643547,0.95139235
0.9845933,0.54886085,0.46375406,0.415434,0.57933944,0.42853653,0.3834756,0.978169,0.49450833,0.7801887,0.85641474,0.023460587
0.21152554,0.17716864,0.8655977,0.3690736,0.10606361,0.21825413,0.38090956,0.6496511,0.6242268,0.9245008,3.229796e-05,0.984757
0.10712912,0.55966794,0.4517267,0.79871005,0.62348,0.27827343,0.0014690062,0.48286772,0.8941089,0.90536314,0.77300197,0.9686951
0.23231849,0.32910457,0.007413917,0.91208196,0.4388658,0.16808046,0.00042357005,0.7851876,0.34374174,0.28443062,0.99228996,0.9934622
0.6766385,0.618782,0.8728852,0.65870243,0.8297077,0.14042519,0.17164807,0.91841227,0.35470468,0.21699877,0.015627189,0.046906494
0.1365145,0.012738601,0.6191336,0.09894597,0.14838953,0.09911317,0.7646654,0.8833784,0.11879403,0.61566496,0.00029369272,0.6830259
0.2338375,0.7649087,0.7221116,0.117748305,0.5926549,0.08805003,0.9691243,0.33923963,0.02026115,0.503615,0.9077631,0.0038017281
0.16337436,0.89739364,0.056980353,0.67306465,0.6691578,0.91569394,0.22787553,0.17163241,0.5135114,0.95257175,0.99999726,0.8728637
0.9143989,0.8135817,0.49863935,0.59122026,0.7312928,0.8464262,0.058176402,0.7748039,0.44750345,0.66079855,0.9852652,0.03707575
0.24499021,0.5929463,0.61242527,0.23260188,0.4892255,0.48206186,0.45311075,0.8035453,0.47169307,0.7583655,0.61392045,0.019742798
0.57772356,0.77580225,0.1414354,0.9025195,0.917018,0.7921973,0.64850336,0.3673266,0.09264532,0.9389587,0.9999852,0.58833426
0.71344906,0.4166038,0.9436433,0.1669635,0.7157094,0.40514532,0.23937605,0.19464861,0.16761309,0.9778553,0.00020046713,0.0005564086
0.2612946,0.3603336,0.5909657,0.22452387,0.46196795,0.5749227,0.138094,0.30696994,0.5522123,0.4012598,0.031524513,0.082703635
0.95048606,0.03510737,0.93384635,0.7738539,0.35886157,0.90887654,0.29625726,0.40929532,0.09671126,0.65693897,1.3417302e-06,0.990571
0.15896958,0.11037514,0.6563296,0.13818295,0.19658236,0.36872518,0.82099324,0.09710128,0.8379449,0.09609841,0.0007529613,0.20691606
0.06271295,0.42403224,0.25868407,0.8490383,0.033304628,0.9589827,0.35536885,0.3567069,0.016328502,0.18523233,0.9574674,0.9999155
0.5667778,0.39273527,0.16432764,0.115730375,0.29966614,0.69280434,0.19155262,0.13146214,0.07775737,0.8462494,0.9964706,0.06838423
0.7053168,0.9061422,0.48909634,0.16934165,0.40963325,0.5936785,0.54124516,0.8963055,0.5923778,0.2566308,0.9983625,0.018943174
0.77480936,0.6047124,0.9243467,0.29785097,0.42859325,0.7726879,0.76189286,0.6596083,0.12558685,0.578462,0.0056517646,0.067662455
0.10201953,0.7878494,0.7080749,0.92191577,0.21727563,0.11492435,0.7240725,0.20339584,0.17610385,0.31980732,0.9288247,0.99977285
0.197424,0.12329969,0.95474565,0.03571074,0.03019949,0.4483384,0.5857026,0.17661008,0.7246779,0.9392022,2.1505134e-06,0.7554614
0.18152231,0.19777003,0.24534088,0.7427964,0.9434909,0.12715529,0.54793996,0.14710377,0.054255836,0.03945707,0.28363082,0.022496898
0.4069139,0.19264977,0.41968262,0.65349144,0.94468904,0.6634572,0.5251597,0.41636723,0.105549686,0.4770743,0.022407625,0.013756882
0.09327576,0.41106465,0.9655844,0.33188412,0.32005465,0.43567708,0.8862805,0.5219258,0.44198102,0.027137378,0.00036516506,0.5754596
0.30852795,0.94218475,0.888265,0.8603107,0.65299976,0.34428915,0.5488493,0.81522506,0.09861037,0.80107486,0.93655336,0.9533767
0.7968913,0.99662906,0.56821746,0.22949734,0.40507656,0.10663965,0.41387066,0.8401673,0.39019972,0.051733576,0.9984275,0.036145158
0.4278382,0.7601595,0.23417582,0.1751864,0.9762943,0.638201,0.6572875,0.8778379,0.027034402,0.28588837,0.9997938,0.00011201385
0.397037,0.6973364,0.59550786,0.8122664,0.05097729,0.12092097,0.45202225,0.17937864,0.50205433,0.32294825,0.78724676,0.9998714
0.27893123,0.8121023,0.28775063,0.073957905,0.067982696,0.14941353,0.3941919,0.19681424,0.23502237,0.18397565,0.99976057,0.5741691
0.57153994,0.33100876,0.16392685,0.4833563,0.49339852,0.7774698,0.52843946,0.19485034,0.8141907,0.14791602,0.99025273,0.43587667
0.07086978,0.29279402,0.1523547,0.41748637,0.13128933,0.6041178,0.38280806,0.89538586,0.96779466,0.5468849,0.928651,0.98239625
0.14282453,0.8649374,0.7534954,0.9643692,0.791743,0.58252126,0.91716754,0.6542627,0.3101297,0.17550342,0.9865552,0.86257976
0.98353857,0.40884268,0.5736796,0.73729116,0.22519843,0.26969793,0.7388254,0.80714476,0.20059647,0.30873913,0.04141525,0.9974068
0.80394125,0.51784235,0.1324455,0.8923392,0.48971808,0.40787753,0.54775316,0.21354763,0.33619115,0.7355055,0.99841416,0.9929051
0.046371896,0.21728083,0.9366289,0.8049732,0.07025725,0.23293203,0.36519396,0.31929082,0.051267818,0.17071664,4.615591e-06,0.9999163
0.5789833,0.39359573,0.27047038,0.46039367,0.1380567,0.6196382,0.54685915,0.6730784,0.6382666,0.9239604,0.8695327,0.9719416
0.7522175,0.35997978,0.120677434,0.8352319,0.537065,0.9490123,0.57887435,0.9512803,0.54853076,0.17198801,0.9879754,0.94846785
0.70620817,0.5801253,0.04517658,0.91808116,0.4695568,0.91119236,0.41840693,0.577305,0.89371794,0.46083093,0.9997427,0.9977875
0.57266974,0.3285802,0.07007694,0.2588076,0.19468726,0.22789727,0.22677489,0.43054667,0.3807149,0.33704677,0.9758782,0.49097902
0.5488135,0.71518934,0.60276335,0.5448832,0.4236548,0.6458941,0.4375872,0.891773,0.96366274,0.3834415,0.8894989,0.6981258
0.29915366,0.38840413,0.4862721,0.58815145,0.9838538,0.69733024,0.3895485,0.2637677,0.94462574,0.13554843,0.09314285,0.010887241
0.7918696,0.7661155,0.84046143,0.4203388,0.9278014,0.37677628,0.71332437,0.602378,0.36394727,0.22788326,0.19729415,0.003396372
0.9137,0.6134427,0.6271913,0.7484031,0.9360706,0.982477,0.49268487,0.94500786,0.35924265,0.7276448,0.3474598,0.019774647
0.27972022,0.37014088,0.42862386,0.31615326,0.30371413,0.98268986,0.9923269,0.64292806,0.80979383,0.72114486,0.41142166,0.6939793
0.62191164,0.763811,0.53358084,0.59048486,0.7667256,0.94628507,0.709877,0.028138733,0.3569942,0.77360946,0.9857355,0.06568022
0.015557877,0.14471228,0.36871445,0.8322245,0.3043159,0.057871893,0.37873527,0.24125415,0.056059938,0.39892426,0.01748387,0.9968477
7.369943e-05,0.2542401,0.7491006,0.53233606,0.11495215,0.39362976,0.37554935,0.56816226,0.6679771,0.84083027,0.00040327007,0.99663454
0.81183004,0.6260226,0.36169,0.3877495,0.80744606,0.029226772,0.17314383,0.6295371,0.7434218,0.85235524,0.96770626,0.0017981541
0.70221174,0.568386,0.26253656,0.29595307,0.61704326,0.27295834,0.4996212,0.33207434,0.5104382,0.2293639,0.9898273,0.019334802
0.70466465,0.96821177,0.2953073,0.70530677,0.36567634,0.39541072,0.23059464,0.34401017,0.9482967,0.29257086,0.9997973,0.99484175
0.68603474,0.5087213,0.61411065,0.98099494,0.44179633,0.69796836,0.85942924,0.10450827,0.58133996,0.45857242,0.17071033,0.9975147
0.33968958,0.72173756,0.14011979,0.8960538,0.15503114,0.6771912,0.9817902,0.73913527,0.76304346,0.32616565,0.9999739,0.99983203
0.30922148,0.63187045,0.12987028,0.6705659,0.46383253,0.27488998,0.747444,0.18790986,0.15223794,0.015355936,0.9995522,0.8953782
0.53538245,0.68782806,0.4377935,0.39680588,0.627838,0.7370082,0.93746024,0.8365455,0.9606925,0.11588612,0.9935003,0.03224118
0.26590654,0.4144471,0.93821627,0.56709033,0.6814335,0.74549717,0.44671434,0.43080947,0.47020432,0.8620197,0.00018270199,0.07117769
0.56191146,0.33565003,0.4588498,0.4227587,0.1047744,0.15802298,0.086808614,0.192447,0.8524444,0.02452265,0.05432268,0.9912299
0.9479997,0.8316466,0.45152196,0.49006596,0.37457728,0.46082953,0.14150386,0.27098447,0.1851013,0.88090616,0.9984059,0.50872266
0.7046437,0.92291427,0.6170352,0.8878343,0.7012569,0.068336375,0.5008282,0.28648636,0.28517494,0.35592756,0.992097,0.97284174
0.50078374,0.9298209,0.69428617,0.34008673,0.30384356,0.66128653,0.088804655,0.36541018,0.47867778,0.7605175,0.96930623,0.4085861
0.84137875,0.0044645956,0.13322338,0.28346285,0.98411024,0.40452787,0.17025197,0.12092712,0.90135616,0.8102441,0.045940254,0.0006725624
0.0050154715,0.32598934,0.17438154,0.78177005,0.38906017,0.8369887,0.5281726,0.95000654,0.44250605,0.35013518,0.9768469,0.99293196
0.91566086,0.12553565,0.4878893,0.64242584,0.5696041,0.8894943,0.68403345,0.8250331,0.6621259,0.34424347,0.01826484,0.34643066
0.55994743,0.47821563,0.44597265,0.15578562,0.5046462,0.25901893,0.39217988,0.73357046,0.9368628,0.77386296,0.62505823,0.0032726882
0.37389085,0.13008395,0.31231573,0.17324135,0.45760646,0.52791274,0.9900196,0.7688972,0.5288939,0.37432826,0.071284845,0.014460811
0.2415473,0.0929656,0.20955148,0.5296495,0.38211358,0.295816,0.04843169,0.05263605,0.8126724,0.549795,0.117373146,0.9659262
0.30457163,0.9431294,0.6658458,0.27053058,0.35695863,0.08078272,0.24968804,0.3187714,0.64194834,0.17255373,0.9779759,0.098442785
0.32092527,0.44306433,0.44978198,0.02096677,0.31647637,0.46966252,0.23548876,0.47700414,0.5692887,0.83951837,0.5004299,0.02416013
0.735959,0.5578519,0.108672954,0.90512234,0.9023171,0.6278642,0.41964123,0.2379241,0.09760053,0.8059995,0.9996555,0.5317357
0.98015904,0.42261007,0.32663524,0.82167196,0.5479067,0.68232656,0.8057023,0.67142755,0.4224075,0.12479645,0.9726705,0.95592916
0.34453046,0.7708728,0.7358939,0.14150648,0.86594546,0.44132146,0.48641044,0.44836918,0.567846,0.62116927,0.528039,0.00020135465
0.62899125,0.8156288,0.9398443,0.7531839,0.10245611,0.32059506,0.24986687,0.031072788,0.8539227,0.07426079,0.041743446,0.9998416
0.7693309,0.4394125,0.2489054,0.08061644,0.4858194,0.2490169,0.6855068,0.24008313,0.53699124,0.6365697,0.9729329,0.007417636
0.122710794,0.14024653,0.98988223,0.13078746,0.6306843,0.6390124,0.38707757,0.4356518,0.5170184,0.47671905,1.8772579e-06,0.008365341
0.7718087,0.5466075,0.5558248,0.20300323,0.015195032,0.55924994,0.6976543,0.39602253,0.64292437,0.32499522,0.88241524,0.8849695
0.9623792,0.6209656,0.11691912,0.588222,0.031707745,0.34484115,0.07398799,0.2857104,0.89872885,0.21184696,0.99862003,0.99877053
0.4052869,0.06476037,0.36095285,0.1278488,0.037359964,0.6834531,0.024684574,0.011964104,0.42598403,0.13056535,0.013791083,0.8420944
0.38031495,0.86219764,0.18297559,0.31590465,0.77367765,0.33567226,0.6681546,0.2877976,0.18710434,0.30073255,0.9999739,0.0036593438
0.86172867,0.55122757,0.03132319,0.75399655,0.8575021,0.45755157,0.7918392,0.91047084,0.56822973,0.9166911,0.9997229,0.30016074
0.3451356,0.6727148,0.16164505,0.7969779,0.580148,0.111008376,0.89685255,0.84942675,0.75409913,0.47974136,0.99985874,0.94532096
0.56859034,0.2485824,0.8199826,0.46088552,0.010879471,0.15329675,0.42175627,0.07761136,0.64334947,0.19732636,0.00021254437,0.9956695
0.8337289,0.22404063,0.3767429,0.6977086,0.8484204,0.47831658,0.84636,0.54831934,0.99137104,0.9047112,0.069332615,0.12679182
0.8295497,0.290981,0.665932,0.60776746,0.3974753,0.54206353,0.5279001,0.06482289,0.17956226,0.5455674,0.0016200498,0.8317134
0.62386674,0.4397453,0.010585739,0.964928,0.96202326,0.21755221,0.04134637,0.53019935,0.95141083,0.91039586,0.9954324,0.9636248
0.42455295,0.28646463,0.50159144,0.8794175,0.2750064,0.50053746,0.2345499,0.3371491,0.19026051,0.9905392,0.014422935,0.998041
0.6600094,0.26471138,0.8515757,0.77243185,0.11520795,0.5552812,0.9673739,0.8292309,0.8722396,0.2627567,0.00016256131,0.9995246
0.6206329,0.6413008,0.9254373,0.89179903,0.6804612,0.96102697,0.228961,0.019602234,0.9217068,0.26432797,0.005104165,0.9361454
0.28461117,0.63130116,0.31121418,0.62935334,0.050576918,0.22276604,0.44223484,0.47280297,0.45543665,0.5329543,0.9950582,0.99885213
0.74741274,0.43921107,0.82558,0.5902513,0.3125048,0.025534932,0.88015854,0.5946454,0.29807046,0.114719175,0.0010381389,0.9882685
0.89238876,0.66106987,0.24136874,0.75723267,0.9272978,0.6735764,0.7553832,0.79282224,0.6302082,0.47216982,0.9988034,0.15833448
0.42408898,0.5546878,0.28705153,0.7065747,0.41485688,0.36054555,0.8286569,0.92496693,0.04600731,0.23262699,0.99792707,0.98332226
0.73790497,0.45176762,0.73223,0.49774414,0.014894228,0.8721261,0.92053235,0.6010597,0.6991663,0.060670625,0.0596693,0.9920954
0.66762006,0.19531752,0.7321718,0.7638242,0.52252936,0.85880125,0.22473983,0.5377375,0.8941642,0.7041515,0.00018844189,0.97185224
0.6679985,0.451949,0.27708268,0.055600464,0.30793625,0.04625848,0.43002707,0.22579992,0.7036476,0.22017853,0.960578,0.030219687
0.53590333,0.9043972,0.29487926,0.30886415,0.62718326,0.50519156,0.19586895,0.14472724,0.4894972,0.77939093,0.999869,0.019701678
0.5083733,0.9297743,0.67915,0.6605191,0.5597646,0.26883155,0.97841537,0.44750965,0.3114501,0.7285807,0.99683845,0.78135335
0.30944952,0.35775974,0.9744729,0.4339218,0.40470585,0.9253606,0.18730234,0.47407576,0.48542598,0.74252826,3.942683e-05,0.6686942
0.28085563,0.55571526,0.30770564,0.693117,0.3756751,0.7618069,0.4834261,0.64027023,0.92605317,0.4353448,0.982854,0.98219496
0.75257313,0.45786878,0.8354594,0.46548596,0.0655821,0.22654553,0.9943748,0.3341776,0.16030522,0.80583084,0.0006356748,0.98779535
0.1612049,0.7901083,0.9819735,0.10749206,0.8414126,0.48978955,0.051410865,0.5213076,0.48192292,0.891413,0.036073554,0.00015452743
0.14340793,0.030643463,0.060951095,0.52218515,0.21524867,0.7531777,0.055526,0.2348289,0.8302416,0.045641158,0.23963809,0.9908976
0.15183827,0.84125406,0.7216095,0.034920096,0.56691515,0.028033767,0.49643993,0.5994131,0.6348797,0.9268787,0.9323657,0.00043684195
0.8248711,0.89289296,0.084527425,0.43084788,0.38523704,0.19927655,0.32573524,0.2582509,0.63890034,0.31213006,0.9999794,0.7832552
0.9761287,0.7483936,0.3450017,0.3406047,0.61468977,0.1548851,0.5414086,0.55774647,0.6590767,0.85165274,0.9972722,0.014616858
0.784504,0.53719,0.5669412,0.47927383,0.5503387,0.5100743,0.27610558,0.33946434,0.97437763,0.97263575,0.10784062,0.43825576
0.9507058,0.73289585,0.51872784,0.12025714,0.17567657,0.4321666,0.36225882,0.558138,0.076343976,0.04034602,0.98841095,0.27348158
0.35742465,0.6216654,0.28856996,0.8743999,0.11242732,0.21243437,0.18303329,0.403026,0.74523294,0.52690744,0.9853613,0.9998938
0.9166268,0.32457253,0.49700373,0.43343157,0.43521553,0.76525825,0.9351583,0.63677466,0.95713824,0.19044466,0.43835545,0.20645131
0.5720458,0.3420954,0.30023524,0.20496921,0.71882147,0.76861256,0.6081027,0.2360338,0.69475895,0.15785891,0.8724366,0.0040800534
0.32793397,0.28836673,0.75157505,0.32357576,0.74603903,0.6583309,0.59780097,0.28228614,0.6433292,0.51849484,0.0007575174,0.0070332857
0.96420044,0.53149426,0.80206853,0.374414,0.35381904,0.37826782,0.6578621,0.35945314,0.90036744,0.9832749,0.0047922414,0.6817091
0.27608627,0.94072306,0.02051245,0.12155266,0.17372425,0.7063086,0.9786865,0.58830917,0.08849795,0.45799667,0.99999964,0.2571726
0.36747533,0.7068718,0.6495342,0.9279762,0.8668609,0.8161507,0.91145086,0.27633715,0.36952356,0.3798939,0.8370957,0.61206573
0.13114128,0.7388446,0.71191156,0.9274745,0.2617126,0.5894546,0.9196163,0.22350551,0.45396894,0.96581763,0.5944285,0.9997385
0.29822078,0.44463214,0.5085648,0.0052659987,0.87729037,0.49796176,0.5791192,0.23187248,0.7760392,0.36141017,0.14052257,9.65607e-05
0.61152506,0.6125841,0.4496469,0.027614046,0.2991802,0.06369772,0.43778524,0.8494853,0.596802,0.6755326,0.9476081,0.006535291
0.9062013,0.5761965,0.9810131,0.95501465,0.5981549,0.36379144,0.9027086,0.44663513,0.7166178,0.47238514,0.0009384862,0.99531156
0.02956474,0.21572445,0.5206856,0.007682918,0.104264736,0.697864,0.44806287,0.948639,0.91076654,0.2764579,0.021125957,0.15593342
0.7558083,0.22567745,0.597921,0.025109539,0.8344984,0.18744475,0.0047683776,0.3011878,0.9204871,0.26261422,0.0035348027,0.00020706825
0.11753796,0.48128343,0.81640965,0.71818435,0.20713915,0.41680637,0.6982986,0.8943867,0.9161242,0.5046332,0.011035344,0.9985201
0.29489315,0.40217772,0.7694873,0.90418243,0.024532355,0.99341816,0.49146202,0.13174401,0.56544167,0.45853335,0.0015278319,0.9999695
0.94502676,0.9918903,0.37674126,0.9661474,0.7918796,0.67568916,0.24488948,0.21645726,0.16604783,0.9227566,0.99995387,0.8734064
0.42370635,0.8571249,0.11731556,0.27125207,0.40379274,0.39981213,0.6713835,0.34471813,0.7137669,0.6391869,0.9999777,0.12549104
0.14814086,0.9818294,0.4783703,0.49739137,0.63947254,0.3685846,0.13690028,0.82211775,0.18984792,0.511319,0.9999497,0.021456104
0.26717508,0.875978,0.88826895,0.9662971,0.26264566,0.1758216,0.52482784,0.34435853,0.39813137,0.45239097,0.3802315,0.9997687
0.05110928,0.014322948,0.009938385,0.9424345,0.46216202,0.60202974,0.14132074,0.48773286,0.51880336,0.15264344,0.11978003,0.9969939
0.60213464,0.70677984,0.4675045,0.641831,0.10804012,0.8740656,0.68072516,0.77298695,0.11373506,0.51930267,0.9951212,0.99717796
0.2574446,0.13270752,0.5708961,0.92134213,0.6488023,0.66386044,0.8584239,0.70012105,0.37594044,0.8033251,0.0017735907,0.9745446
0.1804633,0.6247303,0.027877415,0.7351423,0.04222165,0.67407954,0.21236885,0.591191,0.2759747,0.022402814,0.9999325,0.9994437
0.58253556,0.32487234,0.23555669,0.7359013,0.21337102,0.80528826,0.979161,0.44123873,0.8123924,0.16836773,0.9858165,0.9960401
0.39318463,0.12615389,0.86439264,0.8640675,0.7408184,0.1665658,0.26362965,0.19230422,0.83246857,0.4676186,7.0027895e-06,0.97693926
0.81873775,0.053237364,0.10334085,0.0984053,0.959777,0.5315526,0.001292873,0.9151543,0.9597722,0.97088045,0.21124606,1.6617996e-05
0.76624787,0.33596727,0.06947609,0.7030884,0.13572028,0.11919386,0.50284904,0.41199037,0.17399673,0.6705668,0.9914513,0.99622947
0.48519254,0.74499863,0.7727301,0.012119399,0.037827846,0.4775601,0.8663564,0.21500635,0.14357677,0.9331623,0.297191,0.14804783
0.44701558,0.14008369,0.746936,0.48774585,0.8796434,0.038115874,0.8551984,0.15381095,0.92563474,0.3260411,0.00022476411,0.00676602
0.368846,0.31848836,0.3018984,0.2827112,0.60811675,0.5500181,0.061550573,0.3117253,0.3513609,0.113526866,0.7599679,0.01630725
0.67233944,0.94115883,0.6903503,0.55954933,0.15717147,0.9211057,0.99672014,0.84247774,0.09347907,0.111422405,0.9960452,0.9940896
0.16053882,0.7963915,0.9591666,0.45813882,0.59098417,0.85772264,0.45722345,0.9518745,0.5757512,0.8207671,0.05497844,0.03555327
0.32427287,0.92462283,0.97478724,0.44986153,0.22712882,0.29166612,0.7763337,0.2733497,0.38058287,0.47857586,0.24473119,0.92497486
0.50753254,0.2787995,0.11069951,0.34169522,0.6340792,0.97288835,0.09440034,0.210237,0.27694333,0.76600415,0.9818428,0.03795743
0.9038797,0.82563496,0.0074398285,0.023427071,0.48882732,0.83834,0.9253393,0.1939606,0.809346,0.4160079,0.99999523,0.009542078
0.67063785,0.21038257,0.12892629,0.31542835,0.36371076,0.57019675,0.43860152,0.9883738,0.10204481,0.20887676,0.8529322,0.18920316
0.1337312,0.11974357,0.2547367,0.8284214,0.43306926,0.19296424,0.28363723,0.34992453,0.20395672,0.5395283,0.081940986,0.9844929
0.9668025,0.88266134,0.5674813,0.88606286,0.35491782,0.20093125,0.5260454,0.5312093,0.9100716,0.0057362476,0.97910345,0.99970883
0.35951573,0.9420408,0.27290794,0.96574235,0.388205,0.7803046,0.8099894,0.6210317,0.8118713,0.59074485,0.99997663,0.9996387
0.016754905,0.67554903,0.2411779,0.6457123,0.3800792,0.5735007,0.22473823,0.67738265,0.90262634,0.33459035,0.9983321,0.97496265
0.15996012,0.33780935,0.38065147,0.3518328,0.5955701,0.5235511,0.5010975,0.26768476,0.8025177,0.9779606,0.23447537,0.056612138
0.55515844,0.18007566,0.75489783,0.6377241,0.019226257,0.06559892,0.092117,0.24950631,0.27671984,0.6774882,4.9281218e-05,0.99806255
0.7488048,0.36682236,0.008073156,0.1055183,0.28534037,0.3931698,0.36432472,0.8064277,0.22158274,0.4103133,0.9961928,0.024484843
0.8204391,0.9051091,0.3009464,0.32478628,0.391849,0.4447432,0.9615409,0.25682077,0.1341032,0.02239047,0.9998839,0.33238098
0.6388649,0.38057467,0.76524496,0.53604245,0.8569971,0.11102602,0.73374677,0.46463996,0.51939094,0.28404555,0.0030438562,0.0300406
0.67619705,0.13392472,0.35077372,0.5349946,0.7923813,0.8523529,0.5913089,0.0772845,0.37495995,0.33805597,0.04342734,0.018851541
0.3222179,0.04413781,0.46214324,0.51381916,0.48920298,0.14198409,0.10586502,0.7591644,0.74887556,0.29696438,0.0027330453,0.6738346
0.26563254,0.013508706,0.48375288,0.2561138,0.82371765,0.23277268,0.31062922,0.79122746,0.71514326,0.5580512,0.001901445,0.00095025456
0.19333464,0.3466078,0.50653166,0.6294612,0.7321422,0.89011157,0.9890884,0.66285646,0.8453645,0.77803886,0.12094923,0.041755807
0.6971597,0.49143976,0.42462924,0.23160918,0.98745584,0.123619355,0.2034919,0.37741134,0.13112037,0.9353245,0.84052587,0.00010632469
0.9973363,0.2828003,0.09106374,0.567195,0.0074717747,0.47416374,0.8368038,0.4197071,0.20399237,0.25565556,0.9843366,0.99652416
0.26404744,0.01100491,0.6559372,0.7112778,0.21246293,0.77193516,0.39962804,0.89065725,0.75685763,0.09702328,4.3650998e-05,0.9965078
0.40222624,0.07464924,0.11973123,0.99271727,0.85994524,0.34571826,0.8327803,0.8998674,0.9233951,0.875206,0.50034636,0.8421744
0.99571306,0.99279857,0.41959295,0.24758002,0.8075962,0.73026955,0.94004256,0.21724269,0.94773376,0.59858227,0.9998293,0.0029426278
0.4858199,0.52645326,0.7931333,0.6151297,0.06928097,0.37709597,0.45626852,0.718236,0.7840426,0.005162746,0.010444218,0.99865097
0.38956684,0.92023355,0.56707186,0.7063513,0.8871987,0.4421293,0.0019621446,0.28533602,0.8141587,0.90184116,0.9905839,0.09678944
0.0810008,0.24822927,0.07812568,0.37009636,0.8226845,0.06675555,0.1653572,0.26744524,0.6240803,0.97468346,0.9706222,0.004260382
0.38962284,0.94994545,0.6212291,0.35815415,0.2143367,0.6651239,0.9201287,0.6271131,0.82939225,0.68422866,0.99549234,0.8332631
0.93785626,0.74825615,0.1716247,0.9546512,0.865206,0.29965544,0.12225234,0.8059906,0.9763518,0.12748711,0.99885035,0.9621402
0.27260455,0.15962039,0.9804556,0.8203549,0.6821466,0.3255954,0.16778305,0.81610286,0.9265394,0.8636941,3.0081826e-06,0.9779074
0.36597437,0.11852944,0.6568995,0.07767499,0.69625676,0.23593912,0.6968281,0.44850546,0.96043265,0.38980877,0.00074620487,0.000921657
0.997994,0.9878892,0.603323,0.12802087,0.5831928,0.0020646355,0.19891134,0.9561232,0.33044058,0.6383901,0.9976476,0.0009153224
0.07017357,0.50075877,0.96359944,0.6117833,0.30003187,0.9561498,0.38923725,0.69751775,0.6341128,0.95291084,0.0004081256,0.9879753
0.9083858,0.58812976,0.13720967,0.16496779,0.9219734,0.080205195,0.1379141,0.65311366,0.22433741,0.8260991,0.9992342,6.0142265e-05
0.042665653,0.5331711,0.11670405,0.079114474,0.46757883,0.314769,0.8813177,0.31559083,0.8225763,0.004891215,0.99733436,0.0036914935
0.93239397,0.2153982,0.85833764,0.8028934,0.15914623,0.60571194,0.115661874,0.72788817,0.63746226,0.8119386,4.1134695e-05,0.9989421
0.70184046,0.030192774,0.87331945,0.44447896,0.5023933,0.54004794,0.6455443,0.3448566,0.10110749,0.31837893,2.047384e-06,0.12209716
0.6415009,0.0052059796,0.7932907,0.3356878,0.6797157,0.032673173,0.39378825,0.019610502,0.8163455,0.18696718,1.1587124e-05,0.029806474
0.28448355,0.38207063,0.78556716,0.55598503,0.87726027,0.6880384,0.1538144,0.09955146,0.64332134,0.53556496,0.0011678038,0.030777752
0.2624226,0.26124984,0.99347436,0.6446837,0.16324928,0.79683495,0.43691003,0.6689054,0.5877796,0.14265577,5.127965e-06,0.99746263
